 2.012774400e+05   9.713365234e+03   2.284945156e+04   3.452362307e-04   6.526704504e+00  -5.253225708e+02   1.988999963e+30   9.038376998e+03   1.234302163e+00   3.449824957e+03   2.409886149e+05
 2.051276800e+05   9.759097656e+03   2.321550781e+04   3.487117795e-04   6.844791514e+00  -5.114682922e+02   1.988999963e+30   9.056927419e+03   1.232112050e+00   3.440033835e+03   2.435354838e+05
 2.090598400e+05   9.804658203e+03   2.359141875e+04   3.522890779e-04   7.173801529e+00  -4.980513916e+02   1.988999963e+30   9.075749131e+03   1.230014086e+00   3.394865362e+03   2.435514313e+05
 2.129920000e+05   9.850041016e+03   2.397737500e+04   3.559697177e-04   7.513736074e+00  -4.850581665e+02   1.988999963e+30   9.094832050e+03   1.228006840e+00   3.385850699e+03   2.461344602e+05
 2.170880000e+05   9.895242188e+03   2.437358594e+04   3.597545799e-04   7.864393733e+00  -4.724738464e+02   1.988999963e+30   9.114167337e+03   1.226085901e+00   3.376815424e+03   2.487231043e+05
 2.211840000e+05   9.940258789e+03   2.478024844e+04   3.636443466e-04   8.226181153e+00  -4.602840881e+02   1.988999963e+30   9.133749076e+03   1.224247813e+00   3.334836634e+03   2.488601973e+05
 2.253619200e+05   9.985085938e+03   2.519756250e+04   3.676395863e-04   8.600354132e+00  -4.484749146e+02   1.988999963e+30   9.153565944e+03   1.222487330e+00   3.294360012e+03   2.490530854e+05
 2.295398400e+05   1.002972168e+04   2.562574062e+04   3.717418622e-04   8.985788098e+00  -4.370327759e+02   1.988999963e+30   9.173594386e+03   1.220798850e+00   3.255341063e+03   2.493018647e+05
 2.337996800e+05   1.007416406e+04   2.606498438e+04   3.759541869e-04   9.382970568e+00  -4.259447937e+02   1.988999963e+30   9.193800553e+03   1.219179392e+00   3.248639258e+03   2.520036768e+05
 2.381414400e+05   1.011841211e+04   2.651551875e+04   3.802774984e-04   9.792081597e+00  -4.151993103e+02   1.988999963e+30   9.214187882e+03   1.217628002e+00   3.241987699e+03   2.547188187e+05
 2.425651200e+05   1.016246289e+04   2.697755000e+04   3.847127061e-04   1.021329132e+01  -4.047854919e+02   1.988999963e+30   9.234755413e+03   1.216143489e+00   3.235413147e+03   2.574489446e+05
 2.470707200e+05   1.020631738e+04   2.745130938e+04   3.892608049e-04   1.064680802e+01  -3.946928406e+02   1.988999963e+30   9.255507234e+03   1.214725256e+00   3.199827539e+03   2.578496628e+05
 2.515763200e+05   1.024997559e+04   2.793701562e+04   3.939226474e-04   1.109285905e+01  -3.849109802e+02   1.988999963e+30   9.276452819e+03   1.213374376e+00   3.165574881e+03   2.583079915e+05
 2.561638400e+05   1.029343750e+04   2.843487812e+04   3.987004789e-04   1.155169771e+01  -3.754306641e+02   1.988999963e+30   9.297569744e+03   1.212088346e+00   3.160547433e+03   2.611310698e+05
 2.608332800e+05   1.033670410e+04   2.894513125e+04   4.035969994e-04   1.202359713e+01  -3.662417908e+02   1.988999963e+30   9.318830852e+03   1.210863709e+00   3.128125676e+03   2.616718335e+05
 2.655027200e+05   1.037977637e+04   2.946802500e+04   4.086135448e-04   1.250883960e+01  -3.573350830e+02   1.988999963e+30   9.340240509e+03   1.209700465e+00   3.096839487e+03   2.622607079e+05
 2.702540800e+05   1.042265820e+04   3.000378437e+04   4.137515077e-04   1.300772572e+01  -3.487019653e+02   1.988999963e+30   9.361797140e+03   1.208598375e+00   3.093136450e+03   2.651671947e+05
 2.750873600e+05   1.046534961e+04   3.055265000e+04   4.190124514e-04   1.352057973e+01  -3.403333130e+02   1.988999963e+30   9.383497627e+03   1.207556725e+00   3.063591701e+03   2.658410483e+05
 2.799206400e+05   1.050785547e+04   3.111486562e+04   4.243973422e-04   1.404775564e+01  -3.322179260e+02   1.988999963e+30   9.405341033e+03   1.206573606e+00   3.035020452e+03   2.665563004e+05
 2.848358400e+05   1.055017969e+04   3.169070312e+04   4.299065779e-04   1.458960898e+01  -3.243303528e+02   1.988999963e+30   9.427298027e+03   1.205637336e+00   3.032320347e+03   2.695352322e+05
 2.898329600e+05   1.059232227e+04   3.228043438e+04   4.355412386e-04   1.514650596e+01  -3.166611328e+02   1.988999963e+30   9.449359757e+03   1.204743743e+00   3.004910078e+03   2.703109753e+05
 2.948300800e+05   1.063428613e+04   3.288433750e+04   4.413028307e-04   1.571883111e+01  -3.092048035e+02   1.988999963e+30   9.471519881e+03   1.203890443e+00   2.978212731e+03   2.711174682e+05
 2.999091200e+05   1.067607227e+04   3.350271875e+04   4.471927468e-04   1.630699640e+01  -3.019551392e+02   1.988999963e+30   9.493775246e+03   1.203074694e+00   2.976077123e+03   2.741530698e+05
 3.050700800e+05   1.071768359e+04   3.413584062e+04   4.532120386e-04   1.691143214e+01  -2.949068604e+02   1.988999963e+30   9.516121655e+03   1.202294350e+00   2.950519026e+03   2.750244428e+05
 3.102310400e+05   1.075912207e+04   3.478400000e+04   4.593621270e-04   1.753260829e+01  -2.880538940e+02   1.988999963e+30   9.538555683e+03   1.201547384e+00   2.925618868e+03   2.759251910e+05
 3.154739200e+05   1.080039160e+04   3.544751562e+04   4.656459396e-04   1.817103909e+01  -2.813875122e+02   1.988999963e+30   9.561065934e+03   1.200833082e+00   2.901320097e+03   2.768527271e+05
